Timestamp,¿Para qué tipo de empresa trabaja?,La empresa para la que usted trabaja se dedica principalmente a,¿Cuantos años de fundada tiene la empresa para la que trabaja?,¿Tiene usted título de fundador en la empresa?,¿Qué porcentaje de su tiempo laboral se ocupa en tareas relacionadas a desarrollo de software?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de proyectos?,¿Qué porcentaje de su tiempo laboral se ocupa en liderazgo técnico?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de ingenieria?,¿Cuánto tiempo lleva en su cargo actual (incluyendo freelance)?,¿Cuántos años de experiencia en desarrollo de software profesional tiene?,¿En cuál de los siguientes lenguajes de programación ocupa la mayoría de su tiempo laboral?,Tipo de relación laboral,¿Tiene titulo universitario o técnico?,¿Estudío alguna carrera de PREgrado relacionada a ingeniería de sistemas?,¿Estudío alguna carrera de POSTgrado relacionada a ingeniería de sistemas?,¿Tomó clases de programación o algorítmia en la universidad?,¿Cuál es su máximo titulo alcanzado (graduado)?,¿A usted le pagan en pesos colombianos (COP) o dólares (USD)?,¿Cuanto es su salario ANUAL?,¿Cuanto era el salario ANUAL de su trabajo anterior?,¿Quién paga su seguro de salud?,¿Quién paga sus pensiones y cesantias?,"Si tiene acciones (opciones) en la empresa, que porcentaje de participación tiene",¿Trabaja usted en proyectos freelance a pesar de tener trabajo tiempo completo?,¿Cuanto fue el total de sus ingresos adicionales de proyectos freelance el año pasado?,¿Siente que su salario es justo?,¿Cuantos años tiene?,¿Con cual pronombre prefiere que se refieran a usted?,¿Cuál es su nivel de inglés para realizar conversaciones técnicas sobre software?,¿Se considera usted parte de una minoría racial o étnica?,¿Cuantos hijos tiene?,¿En que ciudad de Colombia vive?
2016-01-15T09:56:53Z,empresa Colombiana con mercado global,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,20 - 30%,20 - 30%,0 - 10%,50 - 60%,menos de 1 año,5 - 10 años,JavaScript,empleado,universitario,si,si,si,maestria,pesos,140000000,80000000,mi empleador,mi empleador,no tengo,si,1000000,si,27,el,avanzado,no,0,Bogotá
2016-01-15T10:23:00Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,si,0 - 10%,70 - 80%,0 - 10%,0 - 10%,1 año,10 - 15 años,C#,empleado,universitario,si,si,si,pregrado,pesos,60000000,48000000,mi empleador,mi empleador,mas de 20%,no,0,no,32,el,básico,no,1,Pasto
2016-01-15T10:59:21Z,empresa Colombiana con mercado global,otro,más de 10,si,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,10 - 15 años,C#,empleado,universitario,si,no,si,pregrado,pesos,53880000,20000000,mi empleador,mi empleador,no tengo,no,0,no,39,el,intermedio,no,0,Cali
2016-01-15T11:26:37Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,20 - 30%,20 - 30%,30 - 40%,20 - 30%,5 - 10 años,5 - 10 años,Objective-C,empleado,universitario,si,si,si,maestria,pesos,60000000,46000000,mi empleador,mi empleador,no tengo,si,15000000,si,31,el,intermedio,no,0,Medellín
2016-01-15T11:27:30Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,30 - 40%,20 - 30%,40 - 50%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,Cobol,empleado,universitario,si,no,si,maestria,pesos,48000000,40000000,mi empleador,mi empleador,no tengo,si,30000000,si,33,el,intermedio,no,1,Bogotá
2016-01-15T11:46:12Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,JavaScript,empleado,universitario,si,si,si,maestria,pesos,78000000,60000000,mi empleador,mi empleador,no tengo,si,10000000,no,33,el,avanzado,no,0,Cali
2016-01-15T12:16:50Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,3 - 5 años,Java,empleado,universitario,si,si,si,maestria,pesos,48000000,24000000,mi empleador,mi empleador,no tengo,no,0,no,27,el,básico,no,0,Bogotá
2016-01-15T12:40:42Z,empresa extranjera,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,0 - 10%,30 - 40%,40 - 50%,no tengo responsabilidades gerenciales,3 - 5 años,menos de 1 año,ABAP,empleado,universitario,si,si,no,pregrado,pesos,56000000,42000000,mi empleador,mi empleador,no tengo,no,0,si,34,el,intermedio,no,0,Bogotá
2016-01-15T12:41:22Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,90 - 100%,0 - 10%,60 - 70%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,JavaScript,contratista,universitario,si,no,si,pregrado,dolares,95000,45000,yo,no tengo,no tengo,no,0,si,28,el,intermedio,no,0,Medellín
2016-01-15T15:24:12Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,0 - 10%,1 año,5 - 10 años,C#,empleado,universitario,si,si,si,maestria,pesos,60000000,38000000,mi empleador,mi empleador,no tengo,no,7000000,si,30,el,intermedio,no,1,Medellín
2016-01-15T16:18:02Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,40 - 50%,20 - 30%,20 - 30%,0 - 10%,5 - 10 años,5 - 10 años,G,empleado,universitario,si,si,si,pregrado,pesos,24000000,20000000,mi empleador,mi empleador,no tengo,si,5000000,no,30,ella,básico,no,0,Bucaramanga
2016-01-15T16:26:27Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,80 - 90%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,JavaScript,freelance,universitario,si,no,si,pregrado,dolares,60000,10000,yo,yo,no tengo,si,20000,si,26,el,avanzado,no,0,Medellín
2016-01-15T17:14:55Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,más de 10,no,60 - 70%,0 - 10%,10 - 20%,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,C#,empleado,técnico,no,no,si,bachiller,pesos,71400000,65000000,mi empleador,mi empleador,no tengo,si,20000000,si,26,el,avanzado,no,2,Bogotá
2016-01-15T20:44:42Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,1,no,70 - 80%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,1 año,10 - 15 años,Java,empleado,universitario,si,no,si,pregrado,pesos,46800000,45500000,mi empleador,mi empleador,no tengo,no,0,no,33,el,avanzado,no,0,Medellín
2016-01-15T21:33:58Z,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,soy independiente,si,80 - 90%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,más de 15 años,Python,freelance,técnico,no,no,no,bachiller,pesos,20000000,9600000,yo,no tengo,no tengo,soy independiente,0,no,35,el,intermedio,no,0,Envigado
2016-01-15T22:04:05Z,empresa Colombiana con mercado global,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,80 - 90%,0 - 10%,60 - 70%,0 - 10%,2 años,3 - 5 años,JavaScript,contratista,universitario,si,no,si,pregrado,pesos,2000000,1800000,mi empleador,mi empleador,no tengo,no,1000000,si,28,el,avanzado,no,0,Bogotá
2016-01-15T22:49:26Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,70 - 80%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,dolares,2500,1500,mi empleador,mi empleador,no tengo,no,0,si,29,el,intermedio,no,0,Cali
2016-01-15T23:07:15Z,soy independiente (freelance),"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",soy independiente,no,80 - 90%,50 - 60%,80 - 90%,80 - 90%,menos de 1 año,1 año,PHP,freelance,técnico,no,no,si,pregrado,pesos,7732200,7732200,no tengo,no tengo,no tengo,soy independiente,0,no,24,el,básico,no,0,Medellín
2016-01-16T00:40:26Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,54000000,36000000,mi empleador,mi empleador,no tengo,si,10000000,si,25,el,intermedio,Afrocolombiano o Afrodescendiente,0,Bogotá
2016-01-16T09:30:05Z,soy independiente (freelance),soy independiente,soy independiente,no,70 - 80%,20 - 30%,50 - 60%,0 - 10%,2 años,1 año,Ruby,freelance,técnico,si,no,si,bachiller,pesos,4000000,2000000,yo,no tengo,no tengo,soy independiente,2500000,no,23,el,intermedio,no,0,Cali
2016-01-16T09:33:04Z,empresa Colombiana con mercado latinoamericano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,70 - 80%,30 - 40%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Ruby,empleado,universitario,si,no,no,pregrado,pesos,36000000,28000000,mi empleador,mi empleador,no tengo,si,15000000,si,23,el,avanzado,no,0,Bogotá
2016-01-16T09:59:42Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,1 año,PHP,contratista,universitario,no,no,si,pregrado,pesos,1100000,900000,mi empleador,mi empleador,no tengo,no,0,no,20,el,básico,no,0,Medellín
2016-01-16T11:15:38Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,36000000,22000000,mi empleador,mi empleador,no tengo,no,0,no,30,el,avanzado,no,0,Bogotá
2016-01-16T11:37:58Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,60 - 70%,0 - 10%,10 - 20%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,Java,empleado,universitario,si,no,si,pregrado,pesos,86800000,44100000,mi empleador,mi empleador,no tengo,no,0,si,30,el,avanzado,no,0,Bogotá
2016-01-16T12:03:10Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,30 - 40%,10 - 20%,30 - 40%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,Java,empleado,universitario,si,si,si,maestria,pesos,90000000,49000000,mi empleador,mi empleador,no tengo,no,0,si,28,el,intermedio,no,1,Bogotá
2016-01-16T12:27:45Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,40 - 50%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,98000000,95000000,mi empleador,mi empleador,no tengo,no,0,no,35,el,avanzado,no,2,Bogotá
2016-01-16T13:08:53Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,60 - 70%,no tengo responsabilidades de este tipo,30 - 40%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,C#,empleado,universitario,si,si,si,maestria,pesos,43200000,34320000,yo,mi empleador,no tengo,si,2000000,si,33,el,intermedio,no,0,Medellín
2016-01-16T13:40:38Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,30 - 40%,70 - 80%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,57400000,57400000,mi empleador,mi empleador,no tengo,no,0,si,38,el,intermedio,no,2,Cali
2016-01-16T14:13:06Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,10 - 20%,30 - 40%,30 - 40%,20 - 30%,3 - 5 años,3 - 5 años,Ruby,empleado,universitario,si,no,si,pregrado,pesos,42000000,32200000,mi empleador,mi empleador,mas de 20%,no,0,si,28,el,nativo,no,0,Popayán
2016-01-16T14:21:22Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,0 - 10%,10 - 20%,10 - 20%,0 - 10%,3 - 5 años,más de 15 años,Java,empleado,universitario,si,si,si,maestria,pesos,132000000,36000000,mi empleador,mi empleador,no tengo,no,0,si,40,el,avanzado,no,1,Bogotá
2016-01-16T14:22:20Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,técnico,si,no,si,pregrado,pesos,4300000,2300000,mi empleador,mi empleador,no tengo,no,0,si,29,el,intermedio,no,1,Bogotá
2016-01-16T14:46:14Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,50 - 60%,50 - 60%,50 - 60%,50 - 60%,3 - 5 años,1 año,Java,empleado,universitario,si,no,si,pregrado,pesos,40000000,25000000,mi empleador,mi empleador,no tengo,no,0,no,31,ella,intermedio,no,0,Cali
2016-01-16T14:46:57Z,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,20 - 30%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,C#,empleado,universitario,si,si,si,pregrado,pesos,48000000,36000000,mi empleador,mi empleador,no tengo,no,0,si,32,el,básico,no,0,Bogotá
2016-01-16T19:09:21Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,20500000,7500000,mi empleador,yo,no tengo,no,0,no,23,ella,intermedio,no,0,Barranquilla
2016-01-16T21:14:30Z,empresa Colombiana con mercado global,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,2 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,26399875,0,mi empleador,mi empleador,no tengo,no,0,si,29,el,básico,no,0,Bogotá
2016-01-16T22:20:55Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Objective-C,empleado,universitario,si,no,si,pregrado,pesos,52800000,24000000,mi empleador,mi empleador,no tengo,no,0,si,28,el,nativo,no,0,Medellín
2016-01-16T22:50:08Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,dolares,2500,500,yo,no tengo,no tengo,no,0,si,26,el,avanzado,no,0,Cali
2016-01-17T09:05:17Z,empresa Colombiana con mercado latinoamericano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,28000000,2000000,mi empleador,mi empleador,no tengo,no,0,no,30,el,intermedio,Afrocolombiano o Afrodescendiente,1,Cali
2016-01-17T11:00:35Z,empresa Colombiana con mercado global,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,4000000,36000000,mi empleador,mi empleador,no tengo,no,0,si,28,ella,intermedio,no,0,Bogotá
2016-01-17T11:32:50Z,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,10 - 20%,20 - 30%,20 - 30%,20 - 30%,más de 15 años,más de 15 años,FoxPro,empleado,universitario,si,si,si,maestria,pesos,5323000,5323000,mi empleador,mi empleador,no tengo,si,0,no,39,el,básico,no,3,Bogotá
2016-01-17T13:52:22Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,0 - 10%,0 - 10%,0 - 10%,2 años,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,26000000,26000000,mi empleador,mi empleador,no tengo,si,1000000,si,27,el,básico,no,0,Bogotá
2016-01-17T14:20:50Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,40 - 50%,10 - 20%,10 - 20%,10 - 20%,3 - 5 años,3 - 5 años,PHP,contratista,universitario,si,no,si,pregrado,pesos,25000000,10000000,yo,yo,mas de 20%,no,0,no,24,el,intermedio,no,0,Bogotá
2016-01-17T16:26:21Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,Powerbuilder,empleado,universitario,si,si,si,pregrado,pesos,60000000,50000000,mi empleador,mi empleador,no tengo,no,0,si,33,el,básico,no,0,Medellín
2016-01-17T19:20:19Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,0 - 10%,70 - 80%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,C#,empleado,universitario,si,si,si,pregrado,pesos,40000000,32000000,mi empleador,mi empleador,no tengo,no,0,no,33,el,básico,no,0,Medellín
2016-01-17T19:44:57Z,empresa Colombiana con mercado Colombiano,otro,5 - 10,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,PHP,contratista,técnico,si,no,si,pregrado,pesos,27600000,36000000,yo,yo,no tengo,si,3000000,no,26,el,intermedio,no,0,Bogotá
2016-01-17T20:03:42Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,si,70 - 80%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,3 - 5 años,10 - 15 años,Java,empleado,universitario,no,si,si,pregrado,pesos,45000000,45000000,mi empleador,mi empleador,mas de 20%,no,0,si,38,el,básico,no,2,Medellín
2016-01-17T23:50:08Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,80 - 90%,no tengo responsabilidades de este tipo,20 - 30%,0 - 10%,3 - 5 años,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,19600000,1200000,mi empleador,mi empleador,no tengo,si,3000000,no,28,el,avanzado,no,1,Pasto
2016-01-18T04:08:46Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,1 año,JavaScript,contratista,ningúno,si,no,si,bachiller,pesos,10000000,0,no tengo,no tengo,no tengo,si,700000,si,22,el,intermedio,no,0,Manizales
2016-01-18T08:31:36Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,60 - 70%,30 - 40%,60 - 70%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,C#,empleado,universitario,no,no,si,pregrado,pesos,47250000,45000000,mi empleador,mi empleador,no tengo,no,0,no,29,el,intermedio,no,0,Medellín
2016-01-18T10:20:14Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,10 - 20%,10 - 20%,no tengo responsabilidades gerenciales,1 año,2 años,Ruby,freelance,universitario,no,si,si,pregrado,pesos,12000000,11000000,mi empleador,mi empleador,no tengo,si,0,no,25,el,avanzado,no,0,Bogotá
2016-01-18T11:08:58Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,80 - 90%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Android,empleado,universitario,si,no,si,pregrado,pesos,36000000,24000000,mi empleador,mi empleador,no tengo,si,12000000,no,26,el,intermedio,no,0,Cali
2016-01-18T11:18:34Z,empresa extranjera,otro,más de 10,no,40 - 50%,30 - 40%,10 - 20%,10 - 20%,10 - 15 años,10 - 15 años,C#,empleado,universitario,no,si,si,maestria,pesos,9000000,9000000,yo,yo,no tengo,no,0,si,38,el,intermedio,no,1,Medellín
2016-01-18T11:36:54Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,1 año,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,1800000,1000000,yo,yo,no tengo,no,0,no,25,el,intermedio,no,0,Villavicencio
2016-01-18T11:45:43Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,C#,empleado,ningúno,si,no,si,bachiller,pesos,41750000,29900000,mi empleador,mi empleador,no tengo,no,0,si,24,el,básico,no,0,Medellín
2016-01-18T11:52:56Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,PHP,contratista,universitario,si,no,si,pregrado,pesos,22800000,15600000,yo,yo,no tengo,no,0,no,30,el,intermedio,no,0,Palmira
2016-01-18T11:52:56Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,1,si,30 - 40%,30 - 40%,10 - 20%,20 - 30%,2 años,10 - 15 años,C#,freelance,universitario,si,si,si,pregrado,pesos,30000000,24000000,yo,yo,mas de 20%,no,0,no,30,el,básico,no,0,Yopal
2016-01-18T11:54:57Z,empresa extranjera,"servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,no,90 - 100%,10 - 20%,90 - 100%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,C#,empleado,universitario,si,si,si,maestria,pesos,54000000,45600000,mi empleador,mi empleador,no tengo,si,500000,no,31,el,intermedio,no,0,Bogotá
2016-01-18T12:17:39Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,no,90 - 100%,30 - 40%,50 - 60%,no tengo responsabilidades gerenciales,1 año,1 año,C#,empleado,técnico,si,no,si,bachiller,pesos,12000000,12000000,mi empleador,mi empleador,no tengo,no,0,no,18,el,básico,no,0,Zipaquirá
2016-01-18T12:26:20Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,10 - 15 años,Java,empleado,universitario,si,si,si,pregrado,pesos,51600000,57600000,mi empleador,mi empleador,no tengo,si,1000000,no,34,el,básico,no,2,Itagüí
2016-01-18T13:34:25Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,JavaScript,contratista,ningúno,no,no,si,bachiller,dolares,115000,25000,yo,yo,menos de 0.5%,no,0,si,27,el,intermedio,no,0,Medellín
2016-01-18T14:49:15Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,60 - 70%,0 - 10%,10 - 20%,0 - 10%,5 - 10 años,5 - 10 años,Java,contratista,universitario,si,si,si,maestria,pesos,41000000,0,yo,yo,no tengo,no,0,no,32,el,intermedio,no,0,Medellín
2016-01-18T14:53:29Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,C#,empleado,técnico,si,no,si,pregrado,pesos,25200000,25200000,mi empleador,mi empleador,no tengo,no,0,no,25,el,intermedio,no,0,Medellín
2016-01-18T14:58:45Z,soy independiente (freelance),"servicio no tecnológico (banca, seguros, contabilidad, etc)",menos de 1,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,1 año,PHP,freelance,universitario,si,no,si,bachiller,pesos,1800000,850000,yo,yo,no tengo,soy independiente,0,no,24,el,básico,no,0,Popayán
2016-01-18T15:21:07Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,50 - 60%,0 - 10%,20 - 30%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,950000,7200000,mi empleador,mi empleador,no tengo,no,0,no,26,el,intermedio,no,0,Popayán
2016-01-18T16:28:57Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,60 - 70%,40 - 50%,40 - 50%,20 - 30%,2 años,2 años,PHP,contratista,universitario,si,si,si,pregrado,pesos,20000000,12000000,yo,yo,no tengo,no,0,no,27,el,básico,no,0,Cali
2016-01-18T21:40:41Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,80 - 90%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,JavaScript,empleado,técnico,no,no,no,bachiller,pesos,3500000,3500000,mi empleador,mi empleador,5 - 10%,si,3000000,si,25,el,intermedio,no,0,Bogotá
2016-01-18T23:14:36Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,80 - 90%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,dolares,25000000,9600000,yo,yo,no tengo,si,5000000,si,27,el,avanzado,no,0,Cartagena
